Time,Unsubtracted Weight,Baseline Weight,Program Temperature,Sample Temperature,Sample Purge Flow,Balance Purge Flow, 
18.716667,4.388536,0.000000,389.540000,389.030000,0.000000,0.100000, 
18.733333,4.387578,0.000000,389.870000,389.370000,0.000000,0.100000, 
18.750000,4.386620,0.000000,390.210000,389.700000,0.000000,0.100000, 
18.766667,4.385626,0.000000,390.540000,390.030000,0.000000,0.100000, 
18.783333,4.384597,0.000000,390.870000,390.370000,0.000000,0.100000, 
18.800000,4.383532,0.000000,391.210000,390.700000,0.000000,0.100000, 
18.816667,4.382432,0.000000,391.540000,391.040000,0.000000,0.100000, 
18.833333,4.381332,0.000000,391.880000,391.370000,0.000000,0.100000, 
18.850000,4.380231,0.000000,392.210000,391.710000,0.000000,0.100000, 
18.866667,4.379060,0.000000,392.540000,392.050000,0.000000,0.100000, 
18.883333,4.377818,0.000000,392.880000,392.370000,0.000000,0.100000, 
18.900000,4.376576,0.000000,393.210000,392.710000,0.000000,0.100000, 
18.916667,4.375334,0.000000,393.540000,393.040000,0.000000,0.100000, 
18.933333,4.374091,0.000000,393.880000,393.380000,0.000000,0.100000, 
18.950000,4.372849,0.000000,394.210000,393.720000,0.000000,0.100000, 
18.966667,4.371536,0.000000,394.540000,394.050000,0.000000,0.100000, 
18.983333,4.370152,0.000000,394.870000,394.370000,0.000000,0.100000, 
19.000000,4.368661,0.000000,395.210000,394.710000,0.000000,0.100000, 
19.016667,4.367206,0.000000,395.540000,395.050000,0.000000,0.100000, 
19.033333,4.365786,0.000000,395.870000,395.380000,0.000000,0.100000, 
19.050000,4.364331,0.000000,396.210000,395.720000,0.000000,0.100000, 
19.066667,4.362876,0.000000,396.540000,396.060000,0.000000,0.100000, 
19.083333,4.361385,0.000000,396.880000,396.400000,0.000000,0.100000, 
19.100000,4.359824,0.000000,397.210000,396.730000,0.000000,0.100000, 
19.116667,4.358262,0.000000,397.540000,397.050000,0.000000,0.100000, 
19.133333,4.356630,0.000000,397.880000,397.390000,0.000000,0.100000, 
19.150000,4.354926,0.000000,398.210000,397.730000,0.000000,0.100000, 
19.166667,4.353187,0.000000,398.540000,398.060000,0.000000,0.100000, 
19.183333,4.351412,0.000000,398.870000,398.400000,0.000000,0.100000, 
19.200000,4.349602,0.000000,399.210000,398.730000,0.000000,0.100000, 
19.216667,4.347757,0.000000,399.540000,399.050000,0.000000,0.100000, 
19.233333,4.345805,0.000000,399.870000,399.390000,0.000000,0.100000, 
19.250000,4.343782,0.000000,400.210000,399.740000,0.000000,0.100000, 
19.266667,4.341723,0.000000,400.540000,400.080000,0.000000,0.100000, 
19.283333,4.339700,0.000000,400.880000,400.400000,0.000000,0.100000, 
19.300000,4.337571,0.000000,401.210000,400.740000,0.000000,0.100000, 
19.316667,4.335406,0.000000,401.540000,401.070000,0.000000,0.100000, 
19.333333,4.333241,0.000000,401.880000,401.410000,0.000000,0.100000, 
19.350000,4.331040,0.000000,402.210000,401.740000,0.000000,0.100000, 
19.366667,4.328769,0.000000,402.540000,402.080000,0.000000,0.100000, 
19.383333,4.326497,0.000000,402.870000,402.410000,0.000000,0.100000, 
19.400000,4.324190,0.000000,403.210000,402.750000,0.000000,0.100000, 
19.416667,4.321812,0.000000,403.540000,403.080000,0.000000,0.100000, 
19.433333,4.319399,0.000000,403.870000,403.410000,0.000000,0.100000, 
19.450000,4.316985,0.000000,404.210000,403.750000,0.000000,0.100000, 
19.466667,4.314572,0.000000,404.540000,404.090000,0.000000,0.100000, 
19.483333,4.312088,0.000000,404.880000,404.420000,0.000000,0.100000, 
19.500000,4.309603,0.000000,405.210000,404.740000,0.000000,0.100000, 
19.516667,4.307048,0.000000,405.540000,405.090000,0.000000,0.100000, 
19.533333,4.304421,0.000000,405.880000,405.420000,0.000000,0.100000, 
19.550000,4.301724,0.000000,406.210000,405.750000,0.000000,0.100000, 
19.566667,4.298920,0.000000,406.540000,406.090000,0.000000,0.100000, 
19.583333,4.296116,0.000000,406.870000,406.420000,0.000000,0.100000, 
19.600000,4.293206,0.000000,407.210000,406.750000,0.000000,0.100000, 
19.616667,4.290225,0.000000,407.540000,407.090000,0.000000,0.100000, 
19.633333,4.287208,0.000000,407.870000,407.430000,0.000000,0.100000, 
19.650000,4.284085,0.000000,408.210000,407.760000,0.000000,0.100000, 
19.666667,4.280855,0.000000,408.540000,408.100000,0.000000,0.100000, 
19.683333,4.277554,0.000000,408.880000,408.430000,0.000000,0.100000, 
19.700000,4.274147,0.000000,409.210000,408.760000,0.000000,0.100000, 
19.716667,4.270633,0.000000,409.540000,409.100000,0.000000,0.100000, 
19.733333,4.267013,0.000000,409.880000,409.440000,0.000000,0.100000, 
19.750000,4.263358,0.000000,410.210000,409.760000,0.000000,0.100000, 
19.766667,4.259666,0.000000,410.540000,410.100000,0.000000,0.100000, 
19.783333,4.255869,0.000000,410.870000,410.430000,0.000000,0.100000, 
19.800000,4.252036,0.000000,411.210000,410.770000,0.000000,0.100000, 
19.816667,4.248203,0.000000,411.540000,411.110000,0.000000,0.100000, 
19.833333,4.244299,0.000000,411.870000,411.440000,0.000000,0.100000, 
19.850000,4.240324,0.000000,412.210000,411.770000,0.000000,0.100000, 
19.866667,4.236349,0.000000,412.540000,412.100000,0.000000,0.100000, 
19.883333,4.232267,0.000000,412.880000,412.440000,0.000000,0.100000, 
19.900000,4.228150,0.000000,413.210000,412.780000,0.000000,0.100000, 
19.916667,4.223962,0.000000,413.540000,413.110000,0.000000,0.100000, 
19.933333,4.219738,0.000000,413.880000,413.450000,0.000000,0.100000, 
19.950000,4.215408,0.000000,414.210000,413.780000,0.000000,0.100000, 
19.966667,4.210972,0.000000,414.540000,414.120000,0.000000,0.100000, 
19.983333,4.206500,0.000000,414.870000,414.450000,0.000000,0.100000, 
20.000000,4.201922,0.000000,415.210000,414.770000,0.000000,0.100000, 
20.016667,4.197201,0.000000,415.540000,415.100000,0.000000,0.100000, 
20.033333,4.192374,0.000000,415.870000,415.450000,0.000000,0.100000, 
20.050000,4.187477,0.000000,416.210000,415.800000,0.000000,0.100000, 
20.066667,4.182472,0.000000,416.540000,416.120000,0.000000,0.100000, 
20.083333,4.177361,0.000000,416.880000,416.450000,0.000000,0.100000, 
20.100000,4.172144,0.000000,417.210000,416.780000,0.000000,0.100000, 
20.116667,4.166785,0.000000,417.540000,417.130000,0.000000,0.100000, 
20.133333,4.161355,0.000000,417.880000,417.460000,0.000000,0.100000, 
20.150000,4.155854,0.000000,418.210000,417.790000,0.000000,0.100000, 
20.166667,4.150210,0.000000,418.540000,418.130000,0.000000,0.100000, 
20.183333,4.144496,0.000000,418.880000,418.460000,0.000000,0.100000, 
20.200000,4.138711,0.000000,419.210000,418.790000,0.000000,0.100000, 
20.216667,4.132855,0.000000,419.540000,419.120000,0.000000,0.100000, 
20.233333,4.126928,0.000000,419.870000,419.460000,0.000000,0.100000, 
20.250000,4.120859,0.000000,420.210000,419.800000,0.000000,0.100000, 
20.266667,4.114719,0.000000,420.540000,420.120000,0.000000,0.100000, 
20.283333,4.108508,0.000000,420.870000,420.460000,0.000000,0.100000, 
20.300000,4.102190,0.000000,421.210000,420.800000,0.000000,0.100000, 
20.316667,4.095802,0.000000,421.540000,421.120000,0.000000,0.100000, 
20.333333,4.089307,0.000000,421.880000,421.460000,0.000000,0.100000, 
20.350000,4.082670,0.000000,422.210000,421.810000,0.000000,0.100000, 
20.366667,4.075997,0.000000,422.540000,422.140000,0.000000,0.100000, 
20.383333,4.069219,0.000000,422.880000,422.470000,0.000000,0.100000, 
20.400000,4.062298,0.000000,423.210000,422.800000,0.000000,0.100000, 
20.416667,4.055306,0.000000,423.540000,423.140000,0.000000,0.100000, 
20.433333,4.048243,0.000000,423.870000,423.470000,0.000000,0.100000, 
20.450000,4.041074,0.000000,424.210000,423.810000,0.000000,0.100000, 
20.466667,4.033798,0.000000,424.540000,424.140000,0.000000,0.000000, 
20.483333,4.026416,0.000000,424.870000,424.480000,0.000000,0.100000, 
20.500000,4.018891,0.000000,425.210000,424.810000,0.000000,0.100000, 
20.516667,4.011225,0.000000,425.540000,425.140000,0.000000,0.000000, 
20.533333,4.003417,0.000000,425.880000,425.480000,0.000000,0.100000, 
20.550000,3.995538,0.000000,426.210000,425.810000,0.000000,0.100000, 
20.566667,3.987588,0.000000,426.540000,426.150000,0.000000,0.100000, 
20.583333,3.979567,0.000000,426.880000,426.480000,0.000000,0.000000, 
20.600000,3.971404,0.000000,427.210000,426.820000,0.000000,0.100000, 
20.616667,3.963063,0.000000,427.540000,427.150000,0.000000,0.100000, 
20.633333,3.954510,0.000000,427.870000,427.480000,0.000000,0.100000, 
20.650000,3.945779,0.000000,428.210000,427.820000,0.000000,0.100000, 
20.666667,3.936799,0.000000,428.540000,428.160000,0.000000,0.100000, 
20.683333,3.927714,0.000000,428.870000,428.490000,0.000000,0.100000, 
20.700000,3.918415,0.000000,429.210000,428.810000,0.000000,0.100000, 
20.716667,3.909009,0.000000,429.540000,429.150000,0.000000,0.100000, 
20.733333,3.899462,0.000000,429.880000,429.490000,0.000000,0.100000, 
20.750000,3.889702,0.000000,430.210000,429.830000,0.000000,0.100000, 
20.766667,3.879693,0.000000,430.540000,430.160000,0.000000,0.100000, 
20.783333,3.869543,0.000000,430.880000,430.490000,0.000000,0.100000, 
20.800000,3.859215,0.000000,431.210000,430.820000,0.000000,0.100000, 
20.816667,3.848745,0.000000,431.540000,431.160000,0.000000,0.100000, 
20.833333,3.838097,0.000000,431.870000,431.500000,0.000000,0.100000, 
20.850000,3.827237,0.000000,432.210000,431.830000,0.000000,0.100000, 
20.866667,3.816163,0.000000,432.540000,432.160000,0.000000,0.100000, 
20.883333,3.804948,0.000000,432.870000,432.500000,0.000000,0.100000, 
20.900000,3.793520,0.000000,433.210000,432.830000,0.000000,0.100000, 
20.916667,3.781950,0.000000,433.540000,433.170000,0.000000,0.100000, 
20.933333,3.770273,0.000000,433.880000,433.500000,0.000000,0.100000, 
20.950000,3.758454,0.000000,434.210000,433.830000,0.000000,0.100000, 
20.966667,3.746458,0.000000,434.540000,434.170000,0.000000,0.100000, 
20.983333,3.734284,0.000000,434.880000,434.500000,0.000000,0.100000, 
21.000000,3.722004,0.000000,435.210000,434.840000,0.000000,0.100000, 
21.016667,3.709582,0.000000,435.540000,435.170000,0.000000,0.100000, 
21.033333,3.697018,0.000000,435.870000,435.500000,0.000000,0.100000, 
21.050000,3.684312,0.000000,436.210000,435.830000,0.000000,0.100000, 
21.066667,3.671464,0.000000,436.540000,436.170000,0.000000,0.100000, 
21.083333,3.658403,0.000000,436.870000,436.510000,0.000000,0.100000, 
21.100000,3.645058,0.000000,437.210000,436.830000,0.000000,0.100000, 
21.116667,3.631394,0.000000,437.540000,437.180000,0.000000,0.100000, 
21.133333,3.617623,0.000000,437.880000,437.510000,0.000000,0.100000, 
21.150000,3.603604,0.000000,438.210000,437.840000,0.000000,0.100000, 
21.166667,3.589266,0.000000,438.540000,438.180000,0.000000,0.100000, 
21.183333,3.574821,0.000000,438.880000,438.510000,0.000000,0.100000, 
21.200000,3.560163,0.000000,439.210000,438.840000,0.000000,0.100000, 
21.216667,3.545221,0.000000,439.540000,439.180000,0.000000,0.100000, 
21.233333,3.530101,0.000000,439.870000,439.520000,0.000000,0.100000, 
21.250000,3.514733,0.000000,440.210000,439.860000,0.000000,0.100000, 
21.266667,3.499152,0.000000,440.540000,440.180000,0.000000,0.100000, 
21.283333,3.483394,0.000000,440.870000,440.510000,0.000000,0.100000, 
21.300000,3.467423,0.000000,441.210000,440.850000,0.000000,0.100000, 
21.316667,3.451132,0.000000,441.540000,441.190000,0.000000,0.100000, 
21.333333,3.434593,0.000000,441.880000,441.520000,0.000000,0.100000, 
21.350000,3.417841,0.000000,442.210000,441.850000,0.000000,0.100000, 
21.366667,3.400805,0.000000,442.540000,442.180000,0.000000,0.100000, 
21.383333,3.383450,0.000000,442.880000,442.530000,0.000000,0.100000, 
21.400000,3.365846,0.000000,443.210000,442.860000,0.000000,0.100000, 
21.416667,3.348100,0.000000,443.540000,443.190000,0.000000,0.100000, 
21.433333,3.329929,0.000000,443.880000,443.520000,0.000000,0.100000, 
21.450000,3.311402,0.000000,444.210000,443.860000,0.000000,0.100000, 
21.466667,3.292591,0.000000,444.540000,444.200000,0.000000,0.100000, 
21.483333,3.273568,0.000000,444.870000,444.530000,0.000000,0.100000, 
21.500000,3.254296,0.000000,445.210000,444.860000,0.000000,0.100000, 
21.516667,3.234847,0.000000,445.540000,445.200000,0.000000,0.100000, 
21.533333,3.215078,0.000000,445.870000,445.530000,0.000000,0.100000, 
21.550000,3.195096,0.000000,446.210000,445.860000,0.000000,0.100000, 
21.566667,3.174830,0.000000,446.540000,446.190000,0.000000,0.100000, 
21.583333,3.154174,0.000000,446.880000,446.530000,0.000000,0.100000, 
21.600000,3.133376,0.000000,447.210000,446.860000,0.000000,0.100000, 
21.616667,3.112365,0.000000,447.540000,447.210000,0.000000,0.100000, 
21.633333,3.091070,0.000000,447.880000,447.540000,0.000000,0.100000, 
21.650000,3.069527,0.000000,448.210000,447.870000,0.000000,0.100000, 
21.666667,3.047806,0.000000,448.540000,448.200000,0.000000,0.000000, 
21.683333,3.025836,0.000000,448.870000,448.530000,0.000000,0.100000, 
21.700000,3.003477,0.000000,449.210000,448.870000,0.000000,0.100000, 
21.716667,2.980798,0.000000,449.540000,449.210000,0.000000,0.000000, 
21.733333,2.957657,0.000000,449.870000,449.530000,0.000000,0.100000, 
21.750000,2.934375,0.000000,450.210000,449.870000,0.000000,0.100000, 
21.766667,2.910844,0.000000,450.540000,450.200000,0.000000,0.100000, 
21.783333,2.887135,0.000000,450.880000,450.540000,0.000000,0.100000, 
21.800000,2.863143,0.000000,451.210000,450.880000,0.000000,0.100000, 
21.816667,2.838973,0.000000,451.540000,451.200000,0.000000,0.100000, 
21.833333,2.814413,0.000000,451.880000,451.540000,0.000000,0.100000, 
21.850000,2.789640,0.000000,452.210000,451.880000,0.000000,0.100000, 
21.866667,2.764689,0.000000,452.540000,452.220000,0.000000,0.100000, 
21.883333,2.739455,0.000000,452.870000,452.540000,0.000000,0.100000, 
21.900000,2.714043,0.000000,453.210000,452.870000,0.000000,0.100000, 
21.916667,2.688453,0.000000,453.540000,453.210000,0.000000,0.100000, 
21.933333,2.662544,0.000000,453.870000,453.550000,0.000000,0.100000, 
21.950000,2.636281,0.000000,454.210000,453.890000,0.000000,0.100000, 
21.966667,2.609733,0.000000,454.540000,454.200000,0.000000,0.100000, 
21.983333,2.582972,0.000000,454.880000,454.550000,0.000000,0.100000, 
22.000000,2.555999,0.000000,455.210000,454.890000,0.000000,0.100000, 
22.016667,2.528670,0.000000,455.540000,455.220000,0.000000,0.100000, 
22.033333,2.501200,0.000000,455.880000,455.550000,0.000000,0.100000, 
22.050000,2.473445,0.000000,456.210000,455.880000,0.000000,0.100000, 
22.066667,2.445478,0.000000,456.540000,456.220000,0.000000,0.100000, 
22.083333,2.417368,0.000000,456.870000,456.550000,0.000000,0.100000, 
22.100000,2.389082,0.000000,457.210000,456.890000,0.000000,0.100000, 
22.116667,2.360617,0.000000,457.540000,457.220000,0.000000,0.100000, 
22.133333,2.332047,0.000000,457.870000,457.550000,0.000000,0.100000, 
22.150000,2.303298,0.000000,458.210000,457.890000,0.000000,0.100000, 
22.166667,2.274337,0.000000,458.540000,458.220000,0.000000,0.100000, 
22.183333,2.245128,0.000000,458.880000,458.550000,0.000000,0.100000, 
22.200000,2.215918,0.000000,459.210000,458.890000,0.000000,0.100000, 
22.216667,2.186602,0.000000,459.540000,459.230000,0.000000,0.100000, 
22.233333,2.157073,0.000000,459.880000,459.550000,0.000000,0.100000, 
22.250000,2.127367,0.000000,460.210000,459.890000,0.000000,0.100000, 
22.266667,2.097625,0.000000,460.540000,460.220000,0.000000,0.100000, 
22.283333,2.067741,0.000000,460.870000,460.560000,0.000000,0.100000, 
22.300000,2.037821,0.000000,461.210000,460.890000,0.000000,0.100000, 
22.316667,2.007795,0.000000,461.540000,461.220000,0.000000,0.100000, 
22.333333,1.977698,0.000000,461.870000,461.560000,0.000000,0.100000, 
22.350000,1.947495,0.000000,462.210000,461.900000,0.000000,0.100000, 
22.366667,1.917221,0.000000,462.540000,462.230000,0.000000,0.100000, 
22.383333,1.886911,0.000000,462.880000,462.550000,0.000000,0.100000, 
22.400000,1.856601,0.000000,463.210000,462.890000,0.000000,0.100000, 
22.416667,1.826398,0.000000,463.540000,463.240000,0.000000,0.100000, 
22.433333,1.796336,0.000000,463.880000,463.560000,0.000000,0.100000, 
22.450000,1.766630,0.000000,464.210000,463.900000,0.000000,0.100000, 
22.466667,1.737172,0.000000,464.540000,464.230000,0.000000,0.100000, 
22.483333,1.708246,0.000000,464.870000,464.560000,0.000000,0.100000, 
22.500000,1.679605,0.000000,465.210000,464.900000,0.000000,0.100000, 
22.516667,1.650963,0.000000,465.540000,465.230000,0.000000,0.100000, 
22.533333,1.622499,0.000000,465.870000,465.570000,0.000000,0.100000, 
22.550000,1.594212,0.000000,466.210000,465.900000,0.000000,0.100000, 
22.566667,1.565996,0.000000,466.540000,466.240000,0.000000,0.100000, 
22.583333,1.537993,0.000000,466.880000,466.570000,0.000000,0.100000, 
22.600000,1.510239,0.000000,467.210000,466.900000,0.000000,0.100000, 
22.616667,1.482662,0.000000,467.540000,467.240000,0.000000,0.100000, 
22.633333,1.455298,0.000000,467.880000,467.570000,0.000000,0.100000, 
22.650000,1.428253,0.000000,468.210000,467.900000,0.000000,0.100000, 
22.666667,1.401634,0.000000,468.540000,468.240000,0.000000,0.100000, 
22.683333,1.375548,0.000000,468.880000,468.570000,0.000000,0.100000, 
22.700000,1.349994,0.000000,469.210000,468.910000,0.000000,0.100000, 
22.716667,1.324937,0.000000,469.540000,469.240000,0.000000,0.100000, 
22.733333,1.300306,0.000000,469.870000,469.570000,0.000000,0.100000, 
22.750000,1.276136,0.000000,470.210000,469.910000,0.000000,0.100000, 
22.766667,1.252428,0.000000,470.540000,470.240000,0.000000,0.100000, 
22.783333,1.229216,0.000000,470.870000,470.580000,0.000000,0.100000, 
22.800000,1.206431,0.000000,471.210000,470.910000,0.000000,0.100000, 
22.816667,1.184071,0.000000,471.540000,471.240000,0.000000,0.100000, 
22.833333,1.162279,0.000000,471.880000,471.580000,0.000000,0.100000, 
22.850000,1.140878,0.000000,472.210000,471.910000,0.000000,0.100000, 
22.866667,1.119866,0.000000,472.540000,472.250000,0.000000,0.100000, 
22.883333,1.099281,0.000000,472.880000,472.580000,0.000000,0.100000, 
22.900000,1.079158,0.000000,473.210000,472.900000,0.000000,0.100000, 
22.916667,1.059424,0.000000,473.540000,473.240000,0.000000,0.100000, 
22.933333,1.040117,0.000000,473.870000,473.580000,0.000000,0.100000, 
22.950000,1.021164,0.000000,474.210000,473.910000,0.000000,0.100000, 
22.966667,1.002531,0.000000,474.540000,474.250000,0.000000,0.100000, 
22.983333,0.984182,0.000000,474.870000,474.570000,0.000000,0.100000, 
23.000000,0.966046,0.000000,475.210000,474.920000,0.000000,0.100000, 
23.016667,0.948229,0.000000,475.540000,475.250000,0.000000,0.100000, 
23.033333,0.930696,0.000000,475.880000,475.580000,0.000000,0.100000, 
23.050000,0.913483,0.000000,476.210000,475.920000,0.000000,0.100000, 
23.066667,0.896553,0.000000,476.540000,476.240000,0.000000,0.100000, 
23.083333,0.879908,0.000000,476.880000,476.580000,0.000000,0.100000, 
23.100000,0.863546,0.000000,477.210000,476.920000,0.000000,0.100000, 
23.116667,0.847504,0.000000,477.540000,477.260000,0.000000,0.100000, 
23.133333,0.831710,0.000000,477.870000,477.580000,0.000000,0.100000, 
23.150000,0.816200,0.000000,478.210000,477.920000,0.000000,0.100000, 
23.166667,0.801010,0.000000,478.540000,478.250000,0.000000,0.100000, 
23.183333,0.786103,0.000000,478.870000,478.580000,0.000000,0.100000, 
23.200000,0.771516,0.000000,479.210000,478.920000,0.000000,0.100000, 
23.216667,0.757355,0.000000,479.540000,479.260000,0.000000,0.100000, 
23.233333,0.743372,0.000000,479.880000,479.590000,0.000000,0.100000, 
23.250000,0.729743,0.000000,480.210000,479.920000,0.000000,0.100000, 
23.266667,0.716469,0.000000,480.540000,480.250000,0.000000,0.100000, 
23.283333,0.703479,0.000000,480.880000,480.590000,0.000000,0.100000, 
23.300000,0.690773,0.000000,481.210000,480.940000,0.000000,0.100000, 
23.316667,0.678386,0.000000,481.540000,481.250000,0.000000,0.100000, 
23.333333,0.666355,0.000000,481.870000,481.580000,0.000000,0.100000, 
23.350000,0.654678,0.000000,482.210000,481.910000,0.000000,0.100000, 
23.366667,0.643285,0.000000,482.540000,482.260000,0.000000,0.100000, 
23.383333,0.632212,0.000000,482.870000,482.600000,0.000000,0.100000, 
23.400000,0.621351,0.000000,483.210000,482.920000,0.000000,0.100000, 
23.416667,0.610810,0.000000,483.540000,483.250000,0.000000,0.100000, 
23.433333,0.600624,0.000000,483.880000,483.590000,0.000000,0.100000, 
23.450000,0.590687,0.000000,484.210000,483.940000,0.000000,0.100000, 
23.466667,0.581104,0.000000,484.540000,484.270000,0.000000,0.100000, 
23.483333,0.572018,0.000000,484.880000,484.590000,0.000000,0.100000, 
23.500000,0.563252,0.000000,485.210000,484.930000,0.000000,0.100000, 
23.516667,0.554876,0.000000,485.540000,485.260000,0.000000,0.100000, 
23.533333,0.546855,0.000000,485.870000,485.600000,0.000000,0.100000, 
23.550000,0.539046,0.000000,486.210000,485.920000,0.000000,0.100000, 
23.566667,0.531593,0.000000,486.540000,486.260000,0.000000,0.100000, 
23.583333,0.524388,0.000000,486.870000,486.600000,0.000000,0.100000, 
23.600000,0.517539,0.000000,487.210000,486.930000,0.000000,0.100000, 
23.616667,0.510973,0.000000,487.540000,487.270000,0.000000,0.100000, 
23.633333,0.504691,0.000000,487.880000,487.600000,0.000000,0.100000, 
23.650000,0.498657,0.000000,488.210000,487.930000,0.000000,0.100000, 
23.666667,0.492872,0.000000,488.540000,488.260000,0.000000,0.100000, 
23.683333,0.487335,0.000000,488.880000,488.600000,0.000000,0.100000, 
23.700000,0.481940,0.000000,489.210000,488.930000,0.000000,0.100000, 
23.716667,0.476759,0.000000,489.540000,489.270000,0.000000,0.100000, 
23.733333,0.471896,0.000000,489.870000,489.600000,0.000000,0.100000, 
23.750000,0.467247,0.000000,490.210000,489.940000,0.000000,0.100000, 
23.766667,0.462775,0.000000,490.540000,490.270000,0.000000,0.100000, 
23.783333,0.458587,0.000000,490.870000,490.600000,0.000000,0.100000, 
23.800000,0.454541,0.000000,491.210000,490.930000,0.000000,0.100000, 
23.816667,0.450672,0.000000,491.540000,491.260000,0.000000,0.100000, 
23.833333,0.446875,0.000000,491.880000,491.610000,0.000000,0.100000, 
23.850000,0.443219,0.000000,492.210000,491.940000,0.000000,0.100000, 
23.866667,0.439670,0.000000,492.540000,492.270000,0.000000,0.100000, 
23.883333,0.436298,0.000000,492.880000,492.590000,0.000000,0.100000, 
23.900000,0.432998,0.000000,493.210000,492.930000,0.000000,0.100000, 
23.916667,0.429839,0.000000,493.540000,493.270000,0.000000,0.100000, 
23.933333,0.426822,0.000000,493.880000,493.600000,0.000000,0.100000, 
23.950000,0.423983,0.000000,494.210000,493.940000,0.000000,0.100000, 
23.966667,0.421321,0.000000,494.540000,494.280000,0.000000,0.100000, 
23.983333,0.418872,0.000000,494.870000,494.600000,0.000000,0.100000, 
24.000000,0.416529,0.000000,495.210000,494.940000,0.000000,0.100000, 
24.016667,0.414329,0.000000,495.540000,495.270000,0.000000,0.100000, 
24.033333,0.412235,0.000000,495.870000,495.600000,0.000000,0.100000, 
24.050000,0.410247,0.000000,496.210000,495.940000,0.000000,0.100000, 
24.066667,0.408295,0.000000,496.540000,496.270000,0.000000,0.100000, 
24.083333,0.406414,0.000000,496.880000,496.610000,0.000000,0.100000, 
24.100000,0.404604,0.000000,497.210000,496.940000,0.000000,0.100000, 
24.116667,0.402865,0.000000,497.540000,497.270000,0.000000,0.100000, 
24.133333,0.401197,0.000000,497.880000,497.610000,0.000000,0.100000, 
24.150000,0.399564,0.000000,498.210000,497.940000,0.000000,0.100000, 
24.166667,0.398003,0.000000,498.540000,498.270000,0.000000,0.100000, 
24.183333,0.396477,0.000000,498.870000,498.610000,0.000000,0.100000, 
24.200000,0.394986,0.000000,499.210000,498.940000,0.000000,0.100000, 
24.216667,0.393566,0.000000,499.540000,499.270000,0.000000,0.100000, 
24.233333,0.392182,0.000000,499.870000,499.600000,0.000000,0.100000, 
24.250000,0.390834,0.000000,500.210000,499.940000,0.000000,0.100000, 
24.266667,0.389556,0.000000,500.540000,500.280000,0.000000,0.100000, 
24.283333,0.388314,0.000000,500.880000,500.610000,0.000000,0.100000, 
24.300000,0.387107,0.000000,501.210000,500.940000,0.000000,0.100000, 
24.316667,0.385971,0.000000,501.540000,501.270000,0.000000,0.100000, 
24.333333,0.384835,0.000000,501.880000,501.610000,0.000000,0.100000, 
24.350000,0.383735,0.000000,502.210000,501.950000,0.000000,0.100000, 
24.366667,0.382706,0.000000,502.540000,502.280000,0.000000,0.100000, 
24.383333,0.381677,0.000000,502.870000,502.610000,0.000000,0.100000, 
24.400000,0.380683,0.000000,503.210000,502.950000,0.000000,0.100000, 
24.416667,0.379725,0.000000,503.540000,503.280000,0.000000,0.100000, 
24.433333,0.378802,0.000000,503.870000,503.610000,0.000000,0.100000, 
24.450000,0.377915,0.000000,504.210000,503.950000,0.000000,0.100000, 
24.466667,0.377027,0.000000,504.540000,504.280000,0.000000,0.100000, 
24.483333,0.376211,0.000000,504.880000,504.620000,0.000000,0.100000, 
24.500000,0.375395,0.000000,505.210000,504.950000,0.000000,0.100000, 
24.516667,0.374614,0.000000,505.540000,505.280000,0.000000,0.100000, 
24.533333,0.373869,0.000000,505.880000,505.610000,0.000000,0.100000, 
24.550000,0.373159,0.000000,506.210000,505.950000,0.000000,0.100000, 
24.566667,0.372449,0.000000,506.540000,506.280000,0.000000,0.100000, 
24.583333,0.371775,0.000000,506.870000,506.620000,0.000000,0.100000, 
24.600000,0.371100,0.000000,507.210000,506.950000,0.000000,0.100000, 
24.616667,0.370461,0.000000,507.540000,507.290000,0.000000,0.100000, 
24.633333,0.369858,0.000000,507.870000,507.610000,0.000000,0.100000, 
24.650000,0.369255,0.000000,508.210000,507.940000,0.000000,0.100000, 
24.666667,0.368651,0.000000,508.540000,508.280000,0.000000,0.100000, 
24.683333,0.368048,0.000000,508.880000,508.620000,0.000000,0.100000, 
24.700000,0.367480,0.000000,509.210000,508.960000,0.000000,0.100000, 
24.716667,0.366948,0.000000,509.540000,509.290000,0.000000,0.100000, 
24.733333,0.366415,0.000000,509.880000,509.610000,0.000000,0.100000, 
24.750000,0.365883,0.000000,510.210000,509.950000,0.000000,0.100000, 
24.766667,0.365386,0.000000,510.540000,510.290000,0.000000,0.100000, 
24.783333,0.364889,0.000000,510.870000,510.620000,0.000000,0.100000, 
24.800000,0.364392,0.000000,511.210000,510.950000,0.000000,0.100000, 
24.816667,0.363931,0.000000,511.540000,511.290000,0.000000,0.100000, 
24.833333,0.363434,0.000000,511.870000,511.630000,0.000000,0.100000, 
24.850000,0.363008,0.000000,512.210000,511.950000,0.000000,0.100000, 
24.866667,0.362547,0.000000,512.540000,512.290000,0.000000,0.100000, 
24.883333,0.362121,0.000000,512.880000,512.630000,0.000000,0.000000, 
24.900000,0.361730,0.000000,513.210000,512.960000,0.000000,0.100000, 
24.916667,0.361305,0.000000,513.540000,513.280000,0.000000,0.100000, 
24.933333,0.360914,0.000000,513.880000,513.620000,0.000000,0.100000, 
24.950000,0.360524,0.000000,514.210000,513.960000,0.000000,0.100000, 
24.966667,0.360169,0.000000,514.540000,514.290000,0.000000,0.100000, 
